Subject,TestGroup,Split,Classifier,Accuracy
365,N,0,sklearn_logistic_reg,0.5833333333333334
365,N,0,SVM,0.5
365,N,0,Correlation,0.5
365,N,1,kNN,0.6666666666666666
365,N,1,sklearn_logistic_reg,0.6666666666666666
365,N,1,SVM,0.5555555555555556
365,N,1,Correlation,0.6666666666666666
365,N,2,kNN,0.4444444444444444
365,N,2,sklearn_logistic_reg,0.3333333333333333
365,N,2,SVM,0.2222222222222222
365,N,2,Correlation,0.3333333333333333
365,N,3,kNN,0.2222222222222222
365,N,3,sklearn_logistic_reg,0.3333333333333333
365,N,3,SVM,0.2222222222222222
365,N,3,Correlation,0.2222222222222222
365,N,4,kNN,0.4444444444444444
365,N,4,sklearn_logistic_reg,0.3333333333333333
365,N,4,SVM,0.3333333333333333
365,N,4,Correlation,0.4444444444444444
382,S,0,kNN,0.25
382,S,0,sklearn_logistic_reg,0.4166666666666667
382,S,0,SVM,0.5833333333333334
382,S,0,Correlation,0.3333333333333333
382,S,1,kNN,0.3333333333333333
382,S,1,sklearn_logistic_reg,0.3333333333333333
382,S,1,SVM,0.3333333333333333
382,S,1,Correlation,0.5555555555555556
382,S,2,kNN,0.6666666666666666
382,S,2,sklearn_logistic_reg,0.5555555555555556
382,S,2,SVM,0.4444444444444444
382,S,2,Correlation,0.5555555555555556
382,S,3,kNN,0.6666666666666666
382,S,3,sklearn_logistic_reg,0.6666666666666666
382,S,3,SVM,0.4444444444444444
382,S,3,Correlation,0.7777777777777778
382,S,4,kNN,0.3333333333333333
382,S,4,sklearn_logistic_reg,0.6666666666666666
382,S,4,SVM,0.4444444444444444
382,S,4,Correlation,0.3333333333333333
382,N,0,kNN,0.25
382,N,0,sklearn_logistic_reg,0.3333333333333333
382,N,0,SVM,0.5
382,N,0,Correlation,0.4166666666666667
382,N,1,kNN,0.3333333333333333
382,N,1,sklearn_logistic_reg,0.2222222222222222
382,N,1,SVM,0.3333333333333333
382,N,1,Correlation,0.4444444444444444
382,N,2,kNN,0.4444444444444444
382,N,2,sklearn_logistic_reg,0.5555555555555556
382,N,2,SVM,0.6666666666666666
382,N,2,Correlation,0.4444444444444444
382,N,3,kNN,0.2222222222222222
382,N,3,sklearn_logistic_reg,0.2222222222222222
382,N,3,SVM,0.2222222222222222
382,N,3,Correlation,0.1111111111111111
382,N,4,kNN,0.4444444444444444
382,N,4,sklearn_logistic_reg,0.2222222222222222
382,N,4,SVM,0.5555555555555556
382,N,4,Correlation,0.4444444444444444
553,S,0,kNN,0.5
553,S,0,sklearn_logistic_reg,0.4166666666666667
553,S,0,SVM,0.3333333333333333
553,S,0,Correlation,0.25
553,S,1,kNN,0.1111111111111111
553,S,1,sklearn_logistic_reg,0.3333333333333333
553,S,1,SVM,0.1111111111111111
553,S,1,Correlation,0.3333333333333333
553,S,2,kNN,0.3333333333333333
553,S,2,sklearn_logistic_reg,0.3333333333333333
553,S,2,SVM,0.3333333333333333
553,S,2,Correlation,0.4444444444444444
553,S,3,kNN,0.5555555555555556
553,S,3,sklearn_logistic_reg,0.6666666666666666
553,S,3,SVM,0.6666666666666666
553,S,3,Correlation,0.3333333333333333
553,S,4,kNN,0.4444444444444444
553,S,4,sklearn_logistic_reg,0.4444444444444444
553,S,4,SVM,0.3333333333333333
553,S,4,Correlation,0.4444444444444444
553,N,0,kNN,0.5
553,N,0,sklearn_logistic_reg,0.4166666666666667
553,N,0,SVM,0.5
553,N,0,Correlation,0.3333333333333333
553,N,1,kNN,0.3333333333333333
553,N,1,sklearn_logistic_reg,0.1111111111111111
553,N,1,SVM,0.2222222222222222
553,N,1,Correlation,0.3333333333333333
553,N,2,kNN,0.4444444444444444
553,N,2,sklearn_logistic_reg,0.5555555555555556
553,N,2,SVM,0.3333333333333333
553,N,2,Correlation,0.5555555555555556
553,N,3,kNN,0.3333333333333333
553,N,3,sklearn_logistic_reg,0.3333333333333333
553,N,3,SVM,0.4444444444444444
553,N,3,Correlation,0.5555555555555556
553,N,4,kNN,0.2222222222222222
553,N,4,sklearn_logistic_reg,0.3333333333333333
553,N,4,SVM,0.5555555555555556
553,N,4,Correlation,0.3333333333333333
584,S,0,kNN,0.4166666666666667
584,S,0,sklearn_logistic_reg,0.6666666666666666
584,S,0,SVM,0.5833333333333334
584,S,0,Correlation,0.6666666666666666
584,S,1,kNN,0.5555555555555556
584,S,1,sklearn_logistic_reg,0.6666666666666666
584,S,1,SVM,0.7777777777777778
584,S,1,Correlation,0.6666666666666666
584,S,2,kNN,0.3333333333333333
584,S,2,sklearn_logistic_reg,0.6666666666666666
584,S,2,SVM,0.6666666666666666
584,S,2,Correlation,0.5555555555555556
584,S,3,kNN,0.4444444444444444
584,S,3,sklearn_logistic_reg,0.6666666666666666
584,S,3,SVM,0.7777777777777778
584,S,3,Correlation,0.6666666666666666
584,S,4,kNN,0.4444444444444444
584,S,4,sklearn_logistic_reg,0.6666666666666666
584,S,4,SVM,0.6666666666666666
584,S,4,Correlation,0.6666666666666666
584,N,0,kNN,0.6666666666666666
584,N,0,sklearn_logistic_reg,0.6666666666666666
584,N,0,SVM,0.75
584,N,0,Correlation,0.75
584,N,1,kNN,0.6666666666666666
584,N,1,sklearn_logistic_reg,0.7777777777777778
584,N,1,SVM,0.5555555555555556
584,N,1,Correlation,0.7777777777777778
584,N,2,kNN,0.5555555555555556
584,N,2,sklearn_logistic_reg,0.5555555555555556
584,N,2,SVM,0.6666666666666666
584,N,2,Correlation,0.4444444444444444
584,N,3,kNN,0.4444444444444444
584,N,3,sklearn_logistic_reg,0.6666666666666666
584,N,3,SVM,0.6666666666666666
584,N,3,Correlation,0.3333333333333333
584,N,4,kNN,0.4444444444444444
584,N,4,sklearn_logistic_reg,0.7777777777777778
584,N,4,SVM,0.7777777777777778
584,N,4,Correlation,0.6666666666666666
602,S,0,kNN,0.25
602,S,0,sklearn_logistic_reg,0.25
602,S,0,SVM,0.3333333333333333
602,S,0,Correlation,0.25
602,S,1,kNN,0.4444444444444444
602,S,1,sklearn_logistic_reg,0.5555555555555556
602,S,1,SVM,0.5555555555555556
602,S,1,Correlation,0.3333333333333333
602,S,2,kNN,0.5555555555555556
602,S,2,sklearn_logistic_reg,0.4444444444444444
602,S,2,SVM,0.3333333333333333
602,S,2,Correlation,0.3333333333333333
602,S,3,kNN,0.4444444444444444
602,S,3,sklearn_logistic_reg,0.3333333333333333
602,S,3,SVM,0.4444444444444444
602,S,3,Correlation,0.4444444444444444
602,S,4,kNN,0.3333333333333333
602,S,4,sklearn_logistic_reg,0.2222222222222222
602,S,4,SVM,0.3333333333333333
602,S,4,Correlation,0.5555555555555556
602,N,0,kNN,0.25
602,N,0,sklearn_logistic_reg,0.5
602,N,0,SVM,0.4166666666666667
602,N,0,Correlation,0.25
602,N,1,kNN,0.4444444444444444
602,N,1,sklearn_logistic_reg,0.3333333333333333
602,N,1,SVM,0.4444444444444444
602,N,1,Correlation,0.5555555555555556
602,N,2,kNN,0.1111111111111111
602,N,2,sklearn_logistic_reg,0.4444444444444444
602,N,2,SVM,0.3333333333333333
602,N,2,Correlation,0.2222222222222222
602,N,3,kNN,0.2222222222222222
602,N,3,sklearn_logistic_reg,0.2222222222222222
602,N,3,SVM,0.4444444444444444
602,N,3,Correlation,0.1111111111111111
602,N,4,kNN,0.1111111111111111
602,N,4,sklearn_logistic_reg,0.1111111111111111
602,N,4,SVM,0.2222222222222222
602,N,4,Correlation,0.1111111111111111
604,S,0,kNN,0.3333333333333333
604,S,0,sklearn_logistic_reg,0.5
604,S,0,SVM,0.5833333333333334
604,S,0,Correlation,0.5
604,S,1,kNN,0.3333333333333333
604,S,1,sklearn_logistic_reg,0.5555555555555556
604,S,1,SVM,0.5555555555555556
604,S,1,Correlation,0.6666666666666666
604,S,2,kNN,0.4444444444444444
604,S,2,sklearn_logistic_reg,0.4444444444444444
604,S,2,SVM,0.4444444444444444
604,S,2,Correlation,0.4444444444444444
604,S,3,kNN,0.5555555555555556
604,S,3,sklearn_logistic_reg,0.6666666666666666
604,S,3,SVM,0.7777777777777778
604,S,3,Correlation,0.6666666666666666
604,S,4,kNN,0.4444444444444444
604,S,4,sklearn_logistic_reg,0.8888888888888888
604,S,4,SVM,0.7777777777777778
604,S,4,Correlation,0.5555555555555556
604,N,0,kNN,0.3333333333333333
604,N,0,sklearn_logistic_reg,0.5
604,N,0,SVM,0.5833333333333334
604,N,0,Correlation,0.5833333333333334
604,N,1,kNN,0.4444444444444444
604,N,1,sklearn_logistic_reg,0.6666666666666666
604,N,1,SVM,0.6666666666666666
604,N,1,Correlation,0.5555555555555556
604,N,2,kNN,0.4444444444444444
604,N,2,sklearn_logistic_reg,0.7777777777777778
604,N,2,SVM,0.5555555555555556
604,N,2,Correlation,0.4444444444444444
604,N,3,kNN,0.4444444444444444
604,N,3,sklearn_logistic_reg,0.4444444444444444
604,N,3,SVM,0.5555555555555556
604,N,3,Correlation,0.4444444444444444
604,N,4,kNN,0.3333333333333333
604,N,4,sklearn_logistic_reg,0.4444444444444444
604,N,4,SVM,0.6666666666666666
604,N,4,Correlation,0.4444444444444444
605,S,0,kNN,0.25
605,S,0,sklearn_logistic_reg,0.4166666666666667
605,S,0,SVM,0.4166666666666667
605,S,0,Correlation,0.25
605,S,1,kNN,0.3333333333333333
605,S,1,sklearn_logistic_reg,0.3333333333333333
605,S,1,SVM,0.5555555555555556
605,S,1,Correlation,0.3333333333333333
605,S,2,kNN,0.3333333333333333
605,S,2,sklearn_logistic_reg,0.5555555555555556
605,S,2,SVM,0.5555555555555556
605,S,2,Correlation,0.5555555555555556
605,S,3,kNN,0.3333333333333333
605,S,3,sklearn_logistic_reg,0.6666666666666666
605,S,3,SVM,0.4444444444444444
605,S,3,Correlation,0.5555555555555556
605,S,4,kNN,0.4444444444444444
605,S,4,sklearn_logistic_reg,0.5555555555555556
605,S,4,SVM,0.4444444444444444
605,S,4,Correlation,0.5555555555555556
605,N,0,kNN,0.3333333333333333
605,N,0,sklearn_logistic_reg,0.5
605,N,0,SVM,0.4166666666666667
605,N,0,Correlation,0.25
605,N,1,kNN,0.6666666666666666
605,N,1,sklearn_logistic_reg,0.6666666666666666
605,N,1,SVM,0.5555555555555556
605,N,1,Correlation,0.7777777777777778
605,N,2,kNN,0.2222222222222222
605,N,2,sklearn_logistic_reg,0.6666666666666666
605,N,2,SVM,0.6666666666666666
605,N,2,Correlation,0.5555555555555556
605,N,3,kNN,0.3333333333333333
605,N,3,sklearn_logistic_reg,0.2222222222222222
605,N,3,SVM,0.2222222222222222
605,N,3,Correlation,0.2222222222222222
605,N,4,kNN,0.4444444444444444
605,N,4,sklearn_logistic_reg,0.4444444444444444
605,N,4,SVM,0.5555555555555556
605,N,4,Correlation,0.4444444444444444
606,S,0,kNN,0.5
606,S,0,sklearn_logistic_reg,0.5
606,S,0,SVM,0.3333333333333333
606,S,0,Correlation,0.5
606,S,1,kNN,0.4444444444444444
606,S,1,sklearn_logistic_reg,0.4444444444444444
606,S,1,SVM,0.3333333333333333
606,S,1,Correlation,0.4444444444444444
606,S,2,kNN,0.3333333333333333
606,S,2,sklearn_logistic_reg,0.5555555555555556
606,S,2,SVM,0.4444444444444444
606,S,2,Correlation,0.4444444444444444
606,S,3,kNN,0.4444444444444444
606,S,3,sklearn_logistic_reg,0.6666666666666666
606,S,3,SVM,0.5555555555555556
606,S,3,Correlation,0.5555555555555556
606,S,4,kNN,0.5555555555555556
606,S,4,sklearn_logistic_reg,0.5555555555555556
606,S,4,SVM,0.4444444444444444
606,S,4,Correlation,0.3333333333333333
606,N,0,kNN,0.3333333333333333
606,N,0,sklearn_logistic_reg,0.3333333333333333
606,N,0,SVM,0.5
606,N,0,Correlation,0.4166666666666667
606,N,1,kNN,0.4444444444444444
606,N,1,sklearn_logistic_reg,0.4444444444444444
606,N,1,SVM,0.3333333333333333
606,N,1,Correlation,0.3333333333333333
606,N,2,kNN,0.1111111111111111
606,N,2,sklearn_logistic_reg,0.3333333333333333
606,N,2,SVM,0.1111111111111111
606,N,2,Correlation,0.2222222222222222
606,N,3,kNN,0.1111111111111111
606,N,3,sklearn_logistic_reg,0.2222222222222222
606,N,3,SVM,0.1111111111111111
606,N,3,Correlation,0.0
606,N,4,kNN,0.3333333333333333
606,N,4,sklearn_logistic_reg,0.3333333333333333
606,N,4,SVM,0.4444444444444444
606,N,4,Correlation,0.3333333333333333
673,S,0,kNN,0.4166666666666667
673,S,0,sklearn_logistic_reg,0.3333333333333333
673,S,0,SVM,0.3333333333333333
673,S,0,Correlation,0.25
673,S,1,kNN,0.3333333333333333
673,S,1,sklearn_logistic_reg,0.2222222222222222
673,S,1,SVM,0.3333333333333333
673,S,1,Correlation,0.2222222222222222
673,S,2,kNN,0.4444444444444444
673,S,2,sklearn_logistic_reg,0.4444444444444444
673,S,2,SVM,0.5555555555555556
673,S,2,Correlation,0.4444444444444444
673,S,3,kNN,0.4444444444444444
673,S,3,sklearn_logistic_reg,0.4444444444444444
673,S,3,SVM,0.4444444444444444
673,S,3,Correlation,0.4444444444444444
673,S,4,kNN,0.3333333333333333
673,S,4,sklearn_logistic_reg,0.4444444444444444
673,S,4,SVM,0.4444444444444444
673,S,4,Correlation,0.3333333333333333
673,N,0,kNN,0.25
673,N,0,sklearn_logistic_reg,0.5
673,N,0,SVM,0.5
673,N,0,Correlation,0.4166666666666667
673,N,1,kNN,0.4444444444444444
673,N,1,sklearn_logistic_reg,0.4444444444444444
673,N,1,SVM,0.4444444444444444
673,N,1,Correlation,0.4444444444444444
673,N,2,kNN,0.4444444444444444
673,N,2,sklearn_logistic_reg,0.5555555555555556
673,N,2,SVM,0.4444444444444444
673,N,2,Correlation,0.4444444444444444
673,N,3,kNN,0.3333333333333333
673,N,3,sklearn_logistic_reg,0.1111111111111111
673,N,3,SVM,0.3333333333333333
673,N,3,Correlation,0.2222222222222222
673,N,4,kNN,0.3333333333333333
673,N,4,sklearn_logistic_reg,0.3333333333333333
673,N,4,SVM,0.3333333333333333
673,N,4,Correlation,0.4444444444444444
674,S,0,kNN,0.5833333333333334
674,S,0,sklearn_logistic_reg,0.5
674,S,0,SVM,0.4166666666666667
674,S,0,Correlation,0.4166666666666667
674,S,1,kNN,0.3333333333333333
674,S,1,sklearn_logistic_reg,0.3333333333333333
674,S,1,SVM,0.3333333333333333
674,S,1,Correlation,0.3333333333333333
674,S,2,kNN,0.6666666666666666
674,S,2,sklearn_logistic_reg,0.6666666666666666
674,S,2,SVM,0.6666666666666666
674,S,2,Correlation,0.5555555555555556
674,S,3,kNN,0.5555555555555556
674,S,3,sklearn_logistic_reg,0.7777777777777778
674,S,3,SVM,0.7777777777777778
674,S,3,Correlation,0.6666666666666666
674,S,4,kNN,0.3333333333333333
674,S,4,sklearn_logistic_reg,0.5555555555555556
674,S,4,SVM,0.4444444444444444
674,S,4,Correlation,0.4444444444444444
674,N,0,kNN,0.4166666666666667
674,N,0,sklearn_logistic_reg,0.4166666666666667
674,N,0,SVM,0.25
674,N,0,Correlation,0.25
674,N,1,kNN,0.3333333333333333
674,N,1,sklearn_logistic_reg,0.4444444444444444
674,N,1,SVM,0.3333333333333333
674,N,1,Correlation,0.4444444444444444
674,N,2,kNN,0.2222222222222222
674,N,2,sklearn_logistic_reg,0.6666666666666666
674,N,2,SVM,0.3333333333333333
674,N,2,Correlation,0.2222222222222222
674,N,3,kNN,0.5555555555555556
674,N,3,sklearn_logistic_reg,0.5555555555555556
674,N,3,SVM,0.5555555555555556
674,N,3,Correlation,0.5555555555555556
674,N,4,kNN,0.2222222222222222
674,N,4,sklearn_logistic_reg,0.3333333333333333
674,N,4,SVM,0.1111111111111111
674,N,4,Correlation,0.2222222222222222
680,S,0,kNN,0.5833333333333334
680,S,0,sklearn_logistic_reg,0.75
680,S,0,SVM,0.5833333333333334
680,S,0,Correlation,0.75
680,S,1,kNN,0.3333333333333333
680,S,1,sklearn_logistic_reg,0.6666666666666666
680,S,1,SVM,0.4444444444444444
680,S,1,Correlation,0.4444444444444444
680,S,2,kNN,0.5555555555555556
680,S,2,sklearn_logistic_reg,0.7777777777777778
680,S,2,SVM,0.5555555555555556
680,S,2,Correlation,0.6666666666666666
680,S,3,kNN,0.8888888888888888
680,S,3,sklearn_logistic_reg,0.7777777777777778
680,S,3,SVM,0.6666666666666666
680,S,3,Correlation,0.7777777777777778
680,S,4,kNN,0.4444444444444444
680,S,4,sklearn_logistic_reg,1.0
680,S,4,SVM,0.5555555555555556
680,S,4,Correlation,0.8888888888888888
680,N,0,kNN,0.3333333333333333
680,N,0,sklearn_logistic_reg,0.5833333333333334
680,N,0,SVM,0.5833333333333334
680,N,0,Correlation,0.4166666666666667
680,N,1,kNN,0.3333333333333333
680,N,1,sklearn_logistic_reg,0.4444444444444444
680,N,1,SVM,0.4444444444444444
680,N,1,Correlation,0.3333333333333333
680,N,2,kNN,0.3333333333333333
680,N,2,sklearn_logistic_reg,0.5555555555555556
680,N,2,SVM,0.3333333333333333
680,N,2,Correlation,0.3333333333333333
680,N,3,kNN,0.3333333333333333
680,N,3,sklearn_logistic_reg,0.2222222222222222
680,N,3,SVM,0.3333333333333333
680,N,3,Correlation,0.3333333333333333
680,N,4,kNN,0.6666666666666666
680,N,4,sklearn_logistic_reg,0.6666666666666666
680,N,4,SVM,0.4444444444444444
680,N,4,Correlation,0.7777777777777778
707,S,0,kNN,0.4166666666666667
707,S,0,sklearn_logistic_reg,0.4166666666666667
707,S,0,SVM,0.3333333333333333
707,S,0,Correlation,0.5
707,S,1,kNN,0.4444444444444444
707,S,1,sklearn_logistic_reg,0.5555555555555556
707,S,1,SVM,0.3333333333333333
707,S,1,Correlation,0.4444444444444444
707,S,2,kNN,0.3333333333333333
707,S,2,sklearn_logistic_reg,0.2222222222222222
707,S,2,SVM,0.4444444444444444
707,S,2,Correlation,0.3333333333333333
707,S,3,kNN,0.4444444444444444
707,S,3,sklearn_logistic_reg,0.5555555555555556
707,S,3,SVM,0.5555555555555556
707,S,3,Correlation,0.6666666666666666
707,S,4,kNN,0.6666666666666666
707,S,4,sklearn_logistic_reg,0.4444444444444444
707,S,4,SVM,0.6666666666666666
707,S,4,Correlation,0.5555555555555556
707,N,0,kNN,0.5
707,N,0,sklearn_logistic_reg,0.5833333333333334
707,N,0,SVM,0.5
707,N,0,Correlation,0.3333333333333333
707,N,1,kNN,0.3333333333333333
707,N,1,sklearn_logistic_reg,0.5555555555555556
707,N,1,SVM,0.4444444444444444
707,N,1,Correlation,0.4444444444444444
707,N,2,kNN,0.2222222222222222
707,N,2,sklearn_logistic_reg,0.3333333333333333
707,N,2,SVM,0.2222222222222222
707,N,2,Correlation,0.2222222222222222
707,N,3,kNN,0.1111111111111111
707,N,3,sklearn_logistic_reg,0.2222222222222222
707,N,3,SVM,0.3333333333333333
707,N,3,Correlation,0.2222222222222222
707,N,4,kNN,0.5555555555555556
707,N,4,sklearn_logistic_reg,0.4444444444444444
707,N,4,SVM,0.4444444444444444
707,N,4,Correlation,0.5555555555555556
712,S,0,kNN,0.5833333333333334
712,S,0,sklearn_logistic_reg,0.5
712,S,0,SVM,0.5
712,S,0,Correlation,0.3333333333333333
712,S,1,kNN,0.5555555555555556
712,S,1,sklearn_logistic_reg,0.5555555555555556
712,S,1,SVM,0.6666666666666666
712,S,1,Correlation,0.5555555555555556
712,S,2,kNN,0.4444444444444444
712,S,2,sklearn_logistic_reg,0.3333333333333333
712,S,2,SVM,0.4444444444444444
712,S,2,Correlation,0.2222222222222222
712,S,3,kNN,0.4444444444444444
712,S,3,sklearn_logistic_reg,0.4444444444444444
712,S,3,SVM,0.3333333333333333
712,S,3,Correlation,0.2222222222222222
712,S,4,kNN,0.2222222222222222
712,S,4,sklearn_logistic_reg,0.3333333333333333
712,S,4,SVM,0.2222222222222222
712,S,4,Correlation,0.2222222222222222
712,N,0,kNN,0.5
712,N,0,sklearn_logistic_reg,0.5833333333333334
712,N,0,SVM,0.5833333333333334
712,N,0,Correlation,0.5
712,N,1,kNN,0.1111111111111111
712,N,1,sklearn_logistic_reg,0.5555555555555556
712,N,1,SVM,0.4444444444444444
712,N,1,Correlation,0.1111111111111111
712,N,2,kNN,0.3333333333333333
712,N,2,sklearn_logistic_reg,0.4444444444444444
712,N,2,SVM,0.5555555555555556
712,N,2,Correlation,0.3333333333333333
712,N,3,kNN,0.2222222222222222
712,N,3,sklearn_logistic_reg,0.2222222222222222
712,N,3,SVM,0.2222222222222222
712,N,3,Correlation,0.2222222222222222
712,N,4,kNN,0.1111111111111111
712,N,4,sklearn_logistic_reg,0.2222222222222222
712,N,4,SVM,0.3333333333333333
712,N,4,Correlation,0.1111111111111111
714,S,0,kNN,0.3333333333333333
714,S,0,sklearn_logistic_reg,0.5
714,S,0,SVM,0.5833333333333334
714,S,0,Correlation,0.3333333333333333
714,S,1,kNN,0.4444444444444444
714,S,1,sklearn_logistic_reg,0.6666666666666666
714,S,1,SVM,0.5555555555555556
714,S,1,Correlation,0.4444444444444444
714,S,2,kNN,0.3333333333333333
714,S,2,sklearn_logistic_reg,0.4444444444444444
714,S,2,SVM,0.5555555555555556
714,S,2,Correlation,0.4444444444444444
714,S,3,kNN,0.3333333333333333
714,S,3,sklearn_logistic_reg,0.6666666666666666
714,S,3,SVM,0.7777777777777778
714,S,3,Correlation,0.7777777777777778
714,S,4,kNN,0.3333333333333333
714,S,4,sklearn_logistic_reg,0.5555555555555556
714,S,4,SVM,0.3333333333333333
714,S,4,Correlation,0.4444444444444444
714,N,0,kNN,0.3333333333333333
714,N,0,sklearn_logistic_reg,0.75
714,N,0,SVM,0.8333333333333334
714,N,0,Correlation,0.6666666666666666
714,N,1,kNN,0.4444444444444444
714,N,1,sklearn_logistic_reg,0.6666666666666666
714,N,1,SVM,0.6666666666666666
714,N,1,Correlation,0.6666666666666666
714,N,2,kNN,0.5555555555555556
714,N,2,sklearn_logistic_reg,0.5555555555555556
714,N,2,SVM,0.6666666666666666
714,N,2,Correlation,0.5555555555555556
714,N,3,kNN,0.4444444444444444
